Region,Cuisine,Ingredient1,Ingredient2,Ingredient3,Ingredient4,Ingredient5,Ingredient6,Ingredient7,Ingredient8,Ingredient9,Ingredient10,Ingredient11,Ingredient12,Ingredient13,Ingredient14,Ingredient15,Ingredient16,Ingredient17,Ingredient18,Ingredient19,Ingredient20,Ingredient21,Ingredient22,Ingredient23,Ingredient24,Ingredient25,Ingredient26,Ingredient27,Ingredient28,Ingredient29,Ingredient30,,
European,Jewish,butter,wheat,apple,apricot,vanilla,raisin,orange,cream_cheese,date,egg,plum,,,,,,,,,,,,,,,,,,,,,
European,Jewish,yogurt,chive,horseradish,salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,cane_molasses,coffee,wheat,ginger,honey,whiskey,cinnamon,buckwheat,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,lemon_juice,cayenne,cumin,bean,garlic,soybean,broccoli,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,egg,chicken,wheat,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,cane_molasses,coffee,wheat,vanilla,orange_juice,honey,rye_flour,cinnamon,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,dill,pepper,leaf,onion,parsnip,celery,carrot,chicken,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,egg,pepper,wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,chicken,egg,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,chicken,pepper,onion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,meat,vinegar,black_pepper,vegetable_oil,watercress,egg,mustard,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,wheat,mushroom,onion,egg_noodle,vegetable,egg,leek,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,wheat,onion,beef,chicken_broth,thyme,bay,celery,carrot,garlic,egg,,,,,,,,,,,,,,,,,,,,,
European,Jewish,lemon_juice,wheat,apple,starch,cinnamon,lemon,egg,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,vegetable_oil,garlic,rosemary,beef,roasted_beef,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,pepper,wheat,chicken_broth,ginger,chive,egg,leek,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,lemon,rhubarb,vanilla,almond,strawberry,cinnamon,mint,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,pepper,apricot,chicken_broth,yam,cinnamon,orange,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,lemon_juice,lime_juice,parsley,white_wine,horseradish,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,chicken_liver,vinegar,rosemary,white_wine,garlic,bell_pepper,lemon_peel,bread,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,tomato,lemon_juice,onion,avocado,black_pepper,bread,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,cane_molasses,cheese,wheat,apple,cherry,vanilla,walnut,butter,cream_cheese,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,
European,Jewish,apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,lemon_juice,lemon,apricot,almond,currant,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,tomato,olive_oil,green_bell_pepper,beef,onion,black_pepper,garlic,oregano,egg,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,onion,shallot,sage,cumin,white_wine,honey,garlic,bell_pepper,olive,chicken,bay,turmeric,,,,,,,,,,,,,,,,,,,
European,Jewish,orange_peel,butter,coconut,wheat,orange_juice,cocoa,carrot,mandarin,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,chicken_broth,leek,cauliflower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,carrot,pea,cauliflower,leek,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,onion,apricot,plum,almond,cinnamon,date,chicken,turmeric,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,egg,onion,potato,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,wheat,coconut,egg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,wheat,potato,chicken_broth,black_pepper,egg,leek,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,cilantro,onion,potato,chicken_broth,zucchini,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,wheat,starch,vanilla,cocoa,brandy,vegetable_oil,egg,wine,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,pepper,wheat,onion,tarragon,shiitake,parsley,bay,celery,chive,vegetable_oil,chicken,egg,,,,,,,,,,,,,,,,,,,,
European,Jewish,dill,pepper,wheat,chicken_broth,almond,cinnamon,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,vegetable_oil,brandy,wheat,egg,rum,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,vegetable_oil,black_pepper,egg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,cilantro,lemon_juice,onion,black_pepper,parsley,honey,carrot,garlic,bell_pepper,chicken,cinnamon,,,,,,,,,,,,,,,,,,,,
European,Jewish,black_pepper,chicken,wheat,egg,parsley,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,dill,wheat,onion,olive_oil,black_pepper,bell_pepper,egg,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,raisin,apple,walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,orange_peel,almond,vanilla,orange_juice,cocoa,orange,egg,wine,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,asparagus,olive_oil,nut,white_wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,tomato,vegetable_oil,garlic,bell_pepper,egg,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,yogurt,feta_cheese,lemon_juice,chive,oregano,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,red_wine,egg,almond,raspberry,blackberry,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,cane_molasses,butter,lemon_juice,lemon,rhubarb,starch,strawberry,cinnamon,wheat,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,pepper,wheat,fish,salmon,parsley,horseradish,carrot,cucumber,chive,vegetable_oil,lemon,egg,leek,,,,,,,,,,,,,,,,,,
European,Jewish,tomato,butter,mushroom,beef,shallot,red_wine,onion,vegetable_oil,rosemary,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,wheat,vanilla,walnut,cocoa,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,grape_juice,onion,starch,fish,raisin,fennel,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,dill,pepper,wheat,onion,egg,smoked_salmon,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,vinegar,vegetable,wheat,apricot,almond,white_wine,strawberry,hazelnut,pecan,lard,orange,currant,egg,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,wheat,black_pepper,walnut,honey,cinnamon,lard,orange,lemon,egg,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,coriander,olive_oil,cilantro,wheat,onion,beef,apricot,red_wine,black_pepper,thyme,cumin,honey,nutmeg,cinnamon,garlic,bay,leek,,,,,,,,,,,,,,,
European,Jewish,butter,lemon,vanilla,walnut,nutmeg,cinnamon,wheat,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,lemon_juice,wheat,onion,fish,black_pepper,scallion,lettuce,horseradish,garlic,smoke,vegetable_oil,cabbage,carrot,egg,,,,,,,,,,,,,,,,,
European,Jewish,lemon_juice,wheat,onion,potato,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,lemon,thyme,potato,black_pepper,parsley,vegetable,garlic,artichoke,basil,rosemary,,,,,,,,,,,,,,,,,,,,,
European,Jewish,pepper,wheat,onion,potato,parsley,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,wheat,chicken_broth,black_pepper,parsley,carrot,chicken,egg,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,pepper,potato,feta_cheese,parmesan_cheese,artichoke,oregano,mint,leek,egg,bread,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,orange_peel,wheat,starch,orange_juice,walnut,date,cinnamon,orange,egg,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,almond,red_wine,raisin,ginger,walnut,honey,pistachio,nutmeg,cinnamon,date,banana,,,,,,,,,,,,,,,,,,,,,
European,Jewish,vegetable_oil,nut,black_pepper,fig,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,lemon_juice,apricot,saffron,white_wine,pistachio,mint,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,lemon_juice,wheat,egg,orange_juice,strawberry,almond,lemon_peel,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,lemon_juice,lemon,black_pepper,parsley,chicory,cabbage,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,lamb,olive_oil,onion,chicken_broth,parsley,white_wine,garlic,tomato,rosemary,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,cocoa,butter,cream,egg,walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,cane_molasses,egg_noodle,corn_flake,raisin,milk_fat,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,grape_juice,endive,onion,black_pepper,bell_pepper,basil,zucchini,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,dill,potato,chicken_broth,black_pepper,parsley,bone_oil,garlic,carrot,leek,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,almond,wheat,starch,vanilla,orange_juice,strawberry,orange,vegetable_oil,lemon,egg,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,lemon_juice,lemon,apple,apricot,almond,orange_juice,egg,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,onion,thyme,starch,chicken_broth,red_wine,black_pepper,parsley,carrot,veal,olive,rosemary,cabernet_sauvignon_wine,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,pepper,meat,beef,dill,lima_bean,red_wine,onion,parsnip,scallion,celery,carrot,garlic,beet,cabbage,vinegar,cream,,,,,,,,,,,,,,,
European,Jewish,butter,wheat,starch,egg,cocoa,vegetable_oil,mint,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,dill,wheat,carrot,macaroni,chicken,egg,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,tomato,olive_oil,wheat,beef,vinegar,chicken_broth,black_pepper,bone_oil,veal,butter,sweet_potato,sherry,chicken,carrot,plum,,,,,,,,,,,,,,,,,
European,Jewish,quince,rosemary,cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,potato,black_pepper,garlic,bell_pepper,porcini,egg,bread,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,wheat,rosemary,black_pepper,cumin,chickpea,seed,garlic,egg,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,almond,raisin,red_wine,cayenne,date,fig,orange,cinnamon,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,asparagus,olive_oil,fish,lemon_juice,potato,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,orange_peel,orange_juice,wheat,lemon_peel,almond,walnut,lemon_juice,cinnamon,orange,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,cane_molasses,wheat,apricot,vanilla,raisin,walnut,cinnamon,cream_cheese,egg,milk,,,,,,,,,,,,,,,,,,,,,
European,Jewish,honey,lemon,chicken,lemon_juice,black_pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,starch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,lemon_juice,wheat,egg,almond,honey,cinnamon,vegetable_oil,lemon_peel,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,dill,olive_oil,feta_cheese,scallion,garlic,yogurt,egg,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,potato,asparagus,black_pepper,parsley,saffron,pistachio,vegetable,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,dill,wheat,mustard,olive_oil,asparagus,black_pepper,vinegar,cider,artichoke,vegetable_oil,chicken,lemon,egg,,,,,,,,,,,,,,,,,,,
European,Jewish,orange_peel,butter,cane_molasses,lemon_juice,starch,almond,ginger,mango,cinnamon,egg,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,orange_peel,olive_oil,watercress,endive,thyme,shallot,orange_juice,scallion,honey,fennel,orange,walnut,,,,,,,,,,,,,,,,,,,,
European,Jewish,wheat,apple,plum,orange_juice,raisin,orange,seed,lard,vegetable,egg,date,,,,,,,,,,,,,,,,,,,,,
European,Jewish,vegetable,olive_oil,garlic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,mandarin,vegetable_oil,strawberry,citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,lemon,vanilla,almond,carrot,nutmeg,cinnamon,egg,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,onion,black_pepper,almond,raisin,squash,cinnamon,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,grape_juice,tarragon,onion,fish,horseradish,beet,vegetable_oil,cabbage,egg,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,orange_peel,lemon_juice,wheat,starch,mint,orange_juice,banana,lemon,raspberry,lemon_peel,egg,,,,,,,,,,,,,,,,,,,,
European,Jewish,lamb,olive_oil,coconut,vinegar,cider,orange_juice,cayenne,cumin,orange,garlic,pineapple,vegetable,,,,,,,,,,,,,,,,,,,,
European,Jewish,butter,wheat,starch,egg,vanilla,strawberry,brandy,raspberry,lemon_peel,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,coriander,olive_oil,lemon,onion,dill,lemon_peel,chicken_broth,cayenne,cumin,ginger,parsley,fennel,carrot,garlic,artichoke,chicken,mint,bell_pepper,,,,,,,,,,,,,,
European,Jewish,coffee,wheat,apple,honey,nutmeg,cinnamon,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,tomato,cane_molasses,pepper,lemon,meat,onion,vinegar,cinnamon,orange,cabbage,rice,egg,,,,,,,,,,,,,,,,,,,,
European,Jewish,olive_oil,lemon,onion,black_pepper,garlic,vegetable_oil,nutmeg,egg,,,,,,,,,,,,,,,,,,,,,,,,
European,Jewish,coriander,wheat,onion,black_pepper,cumin,garlic,vegetable_oil,whole_grain_wheat_flour,pumpkin,,,,,,,,,,,,,,,,,,,,,,,
European,French,raspberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,tomato,olive_oil,beef,white_wine,olive,bay,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,orange_peel,olive_oil,onion,potato,fish,parsley,saffron,fennel,bell_pepper,garlic,tomato,bread,,,,,,,,,,,,,,,,,,,,
European,French,mint,orange_flower,peach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,dill,lemon_juice,wheat,radish,black_pepper,milk_fat,cream_cheese,chive,vegetable_oil,lemon,egg,milk,smoked_salmon,,,,,,,,,,,,,,,,,,,
European,French,butter,olive_oil,pork,mustard,shallot,parsley,garlic,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,olive_oil,wheat,shallot,champagne_wine,bay,celery,bean,carrot,truffle,chicken,egg,,,,,,,,,,,,,,,,,,,,
European,French,butter,lemon_juice,wheat,starch,plum,lemon,egg,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,tomato,olive_oil,beef,onion,starch,fish,black_pepper,thyme,garlic,bay,celery,brandy,carrot,lobster,sherry,tarragon,cream,,,,,,,,,,,,,,,
European,French,vinegar,lemon_juice,apple,cherry,ginger,white_wine,celery,bell_pepper,,,,,,,,,,,,,,,,,,,,,,,,
European,French,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,tomato,olive_oil,pepper,clam,thyme,onion,fish,black_pepper,parsley,saffron,bay,celery,fennel,carrot,garlic,mussel,white_wine,leek,lobster,,,,,,,,,,,,,
European,French,tomato,olive_oil,chicken_broth,parsley,fennel,garlic,olive,lemon_peel,fish,,,,,,,,,,,,,,,,,,,,,,,
European,French,tomato,pepper,wheat,thyme,beef,shallot,red_wine,black_pepper,parsley,bay,celery,carrot,garlic,vegetable_oil,beef_broth,leek,,,,,,,,,,,,,,,,
European,French,butter,olive_oil,coriander,mushroom,thyme,vinegar,shallot,shiitake,black_pepper,parsley,bay,chicory,carrot,garlic,celery,sherry,leek,chicken_broth,endive,,,,,,,,,,,,,
European,French,tomato,olive_oil,wheat,onion,rosemary,sage,garlic,butter,lard,basil,egg,,,,,,,,,,,,,,,,,,,,,
European,French,olive_oil,thyme,onion,anise,fennel,garlic,zucchini,cream,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,onion,tarragon,asparagus,chicken_broth,parmesan_cheese,garlic,pea,cream,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,olive_oil,wheat,beef,potato,black_pepper,parmesan_cheese,egg,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,coriander,pepper,fenugreek,cumin,ginger,scallop,carrot,cucumber,cream,turmeric,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,apple,egg,vanilla,fennel,lard,anise_seed,milk,cream,,,,,,,,,,,,,,,,,,,,,,
European,French,tomato,olive_oil,grape_juice,lemon,mushroom,lima_bean,parmesan_cheese,carrot,artichoke,butter,pea,,,,,,,,,,,,,,,,,,,,,
European,French,butter,vinegar,wheat,onion,chicken_broth,red_wine,parsley,sherry,chicken,,,,,,,,,,,,,,,,,,,,,,,
European,French,basil,olive_oil,garlic,parmesan_cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,tomato,olive_oil,thyme,fish,lavender,savory,fennel,macaroni,bell_pepper,vegetable_oil,basil,garlic,zucchini,,,,,,,,,,,,,,,,,,,
European,French,butter,olive_oil,wheat,ham,mushroom,parsley,parmesan_cheese,white_wine,garlic,smoke,nutmeg,porcini,egg,milk,,,,,,,,,,,,,,,,,,
European,French,cocoa,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,olive_oil,pepper,thyme,onion,shallot,red_wine,parsley,bay,garlic,kidney_bean,tuna,,,,,,,,,,,,,,,,,,,,,
European,French,olive_oil,clam,thyme,onion,anise,salmon,lavender,savory,fennel,garlic,basil,,,,,,,,,,,,,,,,,,,,,
European,French,butter,pepper,mushroom,thyme,onion,bacon,red_wine,black_pepper,parsley,fruit,bay,celery,carrot,veal,garlic,white_bread,egg,wheat,,,,,,,,,,,,,,
European,French,butter,lemon_juice,lemon,mustard,shallot,salmon,parsley,cognac,smoked_salmon,whole_grain_wheat_flour,,,,,,,,,,,,,,,,,,,,,,
European,French,coriander,olive_oil,thyme,black_pepper,fennel,lamb,vegetable,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,olive_oil,armagnac,thyme,vinegar,shallot,chicken_broth,sherry,chicken,plum,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,thyme,onion,chicken_broth,bay,chicken,white_wine,,,,,,,,,,,,,,,,,,,,,,,,
European,French,lamb,olive_oil,parmesan_cheese,garlic,tomato,basil,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,rosemary,apple,egg,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,olive_oil,lemon_juice,thyme,fish,garlic,chive,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,cane_molasses,wheat,vanilla,milk_fat,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,potato,black_pepper,parmesan_cheese,nutmeg,garlic,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,
European,French,coconut,lemon_juice,mustard,onion,rum,egg,orange_juice,parsley,milk_fat,cucumber,pineapple,chive,vegetable_oil,orange,milk,cream,,,,,,,,,,,,,,,,
European,French,butter,lamb,wheat,meat,onion,potato,thyme,bay,carrot,parsley,beef_broth,,,,,,,,,,,,,,,,,,,,,
European,French,cane_molasses,tomato,wheat,beef,onion,bacon,thyme,cognac,carrot,garlic,beef_broth,roasted_beef,mushroom,wine,,,,,,,,,,,,,,,,,,
European,French,coconut,chicken_broth,cayenne,ginger,chicken,lemongrass,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,pepper,shallot,ginger,cognac,chicken,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,vinegar,lemon,meat,thyme,potato,cream,carrot,onion,white_wine,cognac,orange_peel,orange,wheat,chicken,bay,egg,bread,,,,,,,,,,,,,,
European,French,butter,tomato,wheat,ham,mushroom,shallot,black_pepper,parsley,white_wine,swiss_cheese,chicken,egg,cream,,,,,,,,,,,,,,,,,,,
European,French,butter,lemon_juice,wheat,apple,vanilla,almond,honey,cinnamon,milk,cream,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,vanilla,bitter_orange,milk_fat,brandy,orange,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,vanilla,almond,cognac,grape,egg,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,tomato,olive_oil,pork,beef,vinegar,garlic,cucumber,rosemary,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,mustard,onion,parsley,white_wine,garlic,vegetable_oil,mussel,egg,bread,,,,,,,,,,,,,,,,,,,,,,
European,French,olive_oil,beef,mushroom,starch,shallot,wine,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,rosemary,egg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,coriander,cane_molasses,wheat,nutmeg,cinnamon,egg,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,rum,cherry,vanilla,gelatin,rice,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,lemon_juice,wheat,apple,gelatin,lard,apple_brandy,egg,cream,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,lima_bean,vanilla,almond,lard,egg,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,apple_brandy,lemon,apple,cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,lemon_juice,lemon,mustard,onion,parsley,cucumber,chive,vegetable_oil,egg,cream,,,,,,,,,,,,,,,,,,,,,
European,French,butter,cheese,wheat,nutmeg,lard,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,carrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,vanilla,pear,hazelnut,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,olive_oil,wheat,thyme,onion,goat_cheese,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,apricot,almond,lard,egg,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,pepper,armagnac,onion,plum,red_wine,parsley,bay,cognac,orange,wheat,beef_broth,,,,,,,,,,,,,,,,,,,,
European,French,vanilla,ginger,cinnamon,pumpkin,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,tomato,vinegar,mustard,onion,olive_oil,black_pepper,chervil,potato,cider,parsley,bean,garlic,bell_pepper,olive,tuna,egg,fish,tarragon,,,,,,,,,,,,,,
European,French,tomato,olive_oil,cilantro,green_bell_pepper,apple,vinegar,shallot,cayenne,ginger,chicory,carrot,garlic,bell_pepper,crab,vegetable_oil,chive,sherry,egg,zucchini,,,,,,,,,,,,,
European,French,plum,orange_juice,armagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,egg,wheat,lard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,cane_molasses,butter,wheat,rhubarb,lard,egg,cheese,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,vanilla,almond,egg,milk,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,lamb,cane_molasses,pepper,mustard,thyme,shallot,egg,parsley,garlic,butter,vegetable_oil,white_bread,rosemary,,,,,,,,,,,,,,,,,,,
European,French,lemon_juice,tarragon,shallot,chicken_broth,black_pepper,white_wine,garlic,vegetable_oil,chicken,cream,,,,,,,,,,,,,,,,,,,,,,
European,French,cane_molasses,orange_peel,wheat,mustard,onion,vanilla,almond,parsley,bitter_orange,cocoa,brandy,cucumber,butter,cranberry,chive,vegetable_oil,egg,milk,cream,,,,,,,,,,,,,
European,French,butter,olive_oil,wheat,starch,almond,fruit,lemon,egg,,,,,,,,,,,,,,,,,,,,,,,,
European,French,coconut,wheat,mustard,onion,rum,parsley,cucumber,chive,vegetable_oil,egg,cream,,,,,,,,,,,,,,,,,,,,,
European,French,olive_oil,lemon_juice,mustard,fruit,garlic,egg,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,coffee,wheat,vanilla,almond,milk,cocoa,egg,corn,cream,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,potato,radish,vegetable,cucumber,chive,leek,cream,,,,,,,,,,,,,,,,,,,,,,,,
European,French,onion,chicken_broth,bacon,parsley,carrot,nutmeg,rice,cream,,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,wheat,egg,milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,tomato,olive_oil,pepper,onion,thyme,garlic,bell_pepper,goat_cheese,bread,,,,,,,,,,,,,,,,,,,,,,,
European,French,olive_oil,marjoram,wheat,onion,yeast,fish,olive,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,tomato,olive_oil,grape_juice,mustard,tarragon,shallot,thyme,lettuce,bean,basil,asparagus,,,,,,,,,,,,,,,,,,,,,
European,French,butter,olive_oil,wheat,onion,fish,milk_fat,bell_pepper,rosemary,milk,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,pork,ham,onion,black_pepper,bacon,thyme,cognac,garlic,nutmeg,cream,egg,veal,chicken_liver,,,,,,,,,,,,,,,,,,
European,French,vinegar,pork,marjoram,meat,thyme,shallot,red_wine,black_pepper,ginger,pistachio,cognac,cream,egg,milk,wine,,,,,,,,,,,,,,,,,
European,French,butter,gruyere_cheese,wheat,ham,cheese,black_pepper,leek,nutmeg,smoke,mozzarella_cheese,egg,milk,,,,,,,,,,,,,,,,,,,,
European,French,butter,chicken_liver,onion,thyme,brandy,blue_cheese,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,cayenne,cumin,seed,cinnamon,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,,,
European,French,olive_oil,cheese,parsley,parmesan_cheese,garlic,oregano,chicken,egg,milk,,,,,,,,,,,,,,,,,,,,,,,
European,French,butter,clam,potato,cayenne,milk,vegetable_oil,leek,oyster,cream,,,,,,,,,,,,,,,,,,,,,,,
European,French,cane_molasses,olive_oil,cilantro,papaya,onion,cayenne,lime_juice,ginger,scallion,black_pepper,bell_pepper,octopus,lemongrass,,,,,,,,,,,,,,,,,,,
